Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,EFF
493,Miles Norris,24,BOS,PF,3,0,11.7,0.7,3.0,22.2,0.7,2.3,28.6,0.0,0.7,0.0,33.300000000000004,0.3,0.7,50.0,0.7,2.3,3.0,0.0,0.7,0.3,0.0,0.0,2.3,,3.6
494,Patrick Baldwin Jr.,22,2TM,SF,24,0,4.5,0.8,1.5,54.3,0.5,1.0,56.49999999999999,0.3,0.5,50.0,72.89999999999999,0.1,0.2,50.0,0.2,0.8,1.0,0.1,0.1,0.1,0.2,0.3,2.2,,2.2
494,Patrick Baldwin Jr.,22,WAS,SF,22,0,4.6,0.8,1.5,51.5,0.5,1.0,52.400000000000006,0.3,0.5,50.0,68.2,0.1,0.2,50.0,0.2,0.8,1.0,0.1,0.1,0.1,0.2,0.2,2.1,,2.2
494,Patrick Baldwin Jr.,22,LAC,SF,2,0,3.0,1.0,1.0,10.0,1.0,1.0,10.0,0.0,0.0,,150000.0,0.0,0.0,,0.0,1.5,1.5,0.5,0.0,0.0,0.0,1.0,3.0,,4.0
495,Drew Peterson,25,BOS,PF,25,1,7.4,0.7,1.6,41.5,0.5,1.3,39.4,0.2,0.3,50.0,57.3,0.3,0.4,77.8,0.4,1.2,1.6,0.5,0.2,0.1,0.3,0.7,2.2,,2.6000000000000005
496,TyTy Washington Jr.,23,PHO,PG,16,0,7.4,0.9,2.8,31.1,0.3,1.3,19.0,0.6,1.5,41.7,35.6,0.2,0.4,50.0,0.3,0.6,0.8,1.0,0.2,0.0,0.2,0.3,2.2,,1.6
497,Jordan McLaughlin,28,2TM,PG,46,0,6.8,0.7,1.6,43.1,0.4,1.0,41.3,0.3,0.6,46.2,56.3,0.4,0.5,77.3,0.1,0.5,0.7,1.1,0.3,0.0,0.3,0.4,2.1,,2.5
497,Jordan McLaughlin,28,SAC,PG,28,0,6.8,0.6,1.6,36.4,0.4,0.9,38.5,0.2,0.6,33.300000000000004,47.7,0.4,0.6,68.8,0.1,0.6,0.8,0.9,0.4,0.0,0.4,0.5,1.9,,1.9000000000000004
497,Jordan McLaughlin,28,SAS,PG,18,0,6.9,0.8,1.6,53.6,0.5,1.1,45.0,0.3,0.4,75.0,69.6,0.3,0.3,10.0,0.1,0.4,0.5,1.5,0.3,0.1,0.3,0.3,2.5,,3.4999999999999996
498,JD Davison,22,BOS,PG,16,0,5.8,0.8,2.1,35.3,0.3,1.1,22.2,0.5,1.0,50.0,41.2,0.3,0.4,71.39999999999999,0.1,0.7,0.8,0.8,0.3,0.1,0.8,0.1,2.1,,1.7999999999999994
499,Chris Duarte,27,CHI,SG,17,0,4.4,0.7,1.5,46.2,0.4,0.9,40.0,0.4,0.6,54.50000000000001,57.7,0.4,0.5,75.0,0.3,0.9,1.2,0.5,0.0,0.0,0.1,0.4,2.1,,2.4
500,Enrique Freeman,24,IND,PF,22,1,8.2,0.7,1.7,43.2,0.0,0.5,10.0,0.7,1.2,55.60000000000001,44.6,0.6,0.9,68.4,0.5,0.9,1.4,0.4,0.1,0.1,0.3,1.0,2.1,,1.5
501,Johnny Furphy,20,IND,SG,50,0,7.6,0.7,1.8,38.0,0.3,1.0,30.0,0.4,0.8,47.6,46.2,0.4,0.4,81.8,0.5,1.0,1.4,0.4,0.4,0.2,0.2,0.8,2.1,,2.4
502,Dwight Powell,33,DAL,C,55,3,10.0,0.8,1.1,68.89999999999999,0.0,0.1,40.0,0.7,1.0,71.39999999999999,70.5,0.5,0.8,65.10000000000001,0.9,1.3,2.1,1.0,0.3,0.4,0.3,1.4,2.1,,3.6000000000000005
503,Josh Christopher,23,MIA,SG,14,0,4.9,0.8,2.2,35.5,0.1,0.8,18.2,0.6,1.4,45.0,38.7,0.3,0.4,66.7,0.0,0.6,0.6,0.6,0.4,0.2,0.4,0.1,2.0,,1.8000000000000003
504,Tyler Kolek,23,NYK,PG,41,0,7.2,0.7,2.0,32.9,0.3,1.1,29.8,0.3,0.9,37.1,41.5,0.3,0.4,76.5,0.2,0.5,0.7,1.7,0.3,0.1,0.4,0.6,2.0,,2.4
505,Adama Sanogo,22,CHI,C,4,0,5.3,1.0,1.8,57.1,0.0,0.0,,1.0,1.8,57.1,57.1,0.0,0.0,,1.3,0.3,1.5,0.3,0.0,0.0,0.3,0.3,2.0,,2.4
506,Kobe Brown,25,LAC,PF,40,0,6.8,0.8,1.8,45.8,0.2,0.7,23.1,0.7,1.2,58.7,50.0,0.1,0.2,71.39999999999999,0.5,1.2,1.6,0.6,0.2,0.1,0.3,0.6,1.9,,2.3999999999999995
507,Ariel Hukporti,22,NYK,C,25,1,8.7,0.8,1.2,67.7,0.0,0.0,,0.8,1.2,67.7,67.7,0.2,0.5,46.2,0.6,1.5,2.0,0.4,0.0,0.6,0.8,1.3,1.9,,2.0999999999999996
508,Bobi Klintman,21,DET,SF,8,0,5.3,0.8,1.3,60.0,0.3,0.6,40.0,0.5,0.6,80.0,70.0,0.1,0.3,50.0,0.1,0.8,0.9,0.9,0.3,0.1,0.1,1.0,1.9,,2.3
509,Garrett Temple,38,TOR,SG,28,0,8.1,0.6,2.1,30.0,0.2,1.0,21.4,0.4,1.1,37.5,35.0,0.4,0.4,91.7,0.3,0.7,1.0,1.1,0.6,0.1,0.4,0.8,1.9,,1.9999999999999991
510,Jericho Sims,26,2TM,C,53,5,11.9,0.8,1.3,63.4,0.0,0.0,,0.8,1.3,63.4,63.4,0.2,0.2,61.5,1.3,2.4,3.7,0.6,0.2,0.4,0.6,1.2,1.8,,4.4
510,Jericho Sims,26,NYK,C,39,5,10.8,0.7,1.2,60.9,0.0,0.0,,0.7,1.2,60.9,60.9,0.2,0.3,61.5,1.3,2.0,3.3,0.6,0.2,0.3,0.5,1.2,1.6,,3.6999999999999997
510,Jericho Sims,26,MIL,C,14,0,15.0,1.2,1.8,68.0,0.0,0.0,,1.2,1.8,68.0,68.0,0.0,0.0,,1.4,3.4,4.9,0.8,0.1,0.6,0.9,1.4,2.4,,5.9
511,Vlatko Čančar,27,DEN,PF,13,0,10.5,0.8,2.0,38.5,0.3,1.2,26.700000000000003,0.5,0.8,54.50000000000001,46.2,0.0,0.0,,0.5,2.0,2.5,0.7,0.2,0.2,0.8,0.8,1.8,,2.6000000000000005
512,Adam Flagler,25,OKC,SG,37,0,5.5,0.7,2.6,26.0,0.4,1.9,19.4,0.3,0.6,45.8,33.300000000000004,0.0,0.1,50.0,0.2,0.5,0.7,0.3,0.2,0.1,0.1,0.4,1.8,,0.5999999999999996
513,Trentyn Flowers,19,LAC,SF,6,0,4.5,0.7,1.8,36.4,0.0,0.3,0.0,0.7,1.5,44.4,36.4,0.5,0.5,10.0,0.2,0.5,0.7,0.0,0.0,0.0,0.2,0.7,1.8,,0.5
514,E.J. Liddell,24,CHI,PF,12,0,4.4,0.7,1.3,53.3,0.3,0.8,30.0,0.4,0.4,10.0,63.3,0.2,0.2,10.0,0.3,0.5,0.8,0.3,0.1,0.1,0.2,0.9,1.8,,1.4
515,Jahmir Young,24,CHI,PG,6,0,5.0,0.7,0.8,80.0,0.2,0.3,50.0,0.5,0.5,10.0,90.0,0.3,0.3,10.0,0.2,0.3,0.5,1.0,0.0,0.0,0.2,0.3,1.8,,2.6999999999999997
516,Pacome Dadiet,19,NYK,SG,18,0,6.2,0.6,1.7,32.300000000000004,0.3,1.1,31.6,0.2,0.7,33.300000000000004,41.9,0.2,0.3,66.7,0.2,0.8,1.0,0.3,0.2,0.1,0.2,0.4,1.7,,1.5
517,Alex Ducas,24,OKC,SG,21,0,6.0,0.6,1.4,40.0,0.5,1.0,47.6,0.1,0.4,22.2,56.7,0.1,0.1,10.0,0.4,0.8,1.2,0.2,0.2,0.0,0.2,0.6,1.7,,1.7000000000000002
518,PJ Hall,22,DEN,C,19,0,3.5,0.7,1.3,58.3,0.1,0.4,25.0,0.6,0.8,75.0,62.5,0.2,0.2,75.0,0.3,0.8,1.2,0.2,0.0,0.2,0.1,0.6,1.7,,2.0
519,Emanuel Miller,24,CHI,PF,6,0,4.2,0.7,1.3,50.0,0.0,0.2,0.0,0.7,1.2,57.1,50.0,0.3,0.3,10.0,0.7,0.7,1.3,0.3,0.2,0.0,0.0,0.5,1.7,,2.4
520,Tristan Thompson,33,CLE,C,40,0,8.2,0.8,1.8,43.7,0.0,0.1,0.0,0.8,1.7,45.6,43.7,0.2,0.8,23.3,0.8,2.6,3.4,0.6,0.1,0.3,0.4,0.9,1.7,,3.199999999999999
521,Alex Len,31,2TM,C,46,7,8.3,0.7,1.4,50.8,0.0,0.2,22.2,0.7,1.2,55.60000000000001,52.400000000000006,0.2,0.4,47.1,0.8,1.2,2.1,0.8,0.2,0.5,0.4,1.2,1.6,,2.7
521,Alex Len,31,SAC,C,36,3,7.2,0.6,1.1,53.7,0.0,0.2,16.7,0.6,1.0,60.0,54.900000000000006,0.2,0.4,53.8,0.7,1.1,1.8,0.8,0.2,0.5,0.3,1.0,1.4,,2.6999999999999997
521,Alex Len,31,LAL,C,10,4,12.2,1.0,2.2,45.5,0.1,0.3,33.300000000000004,0.9,1.9,47.4,47.7,0.1,0.4,25.0,1.3,1.8,3.1,0.8,0.1,0.3,0.9,2.1,2.2,,2.0
522,Yuki Kawamura,23,MEM,PG,22,0,4.2,0.5,1.4,36.7,0.3,1.0,30.4,0.2,0.3,57.1,48.3,0.3,0.4,77.8,0.0,0.5,0.5,0.9,0.1,0.0,0.2,0.4,1.6,,1.5
523,Jack McVeigh,28,HOU,PF,9,0,4.8,0.6,1.9,29.4,0.4,1.4,30.8,0.1,0.4,25.0,41.2,0.0,0.0,,0.2,0.3,0.6,0.1,0.0,0.2,0.2,0.3,1.6,,0.7000000000000006
524,Armel Traoré,22,LAL,SF,9,0,7.4,0.7,2.1,31.6,0.0,0.8,0.0,0.7,1.3,50.0,31.6,0.2,0.8,28.6,0.2,1.4,1.7,0.1,0.4,0.2,0.3,0.7,1.6,,0.9999999999999996
525,Jordan Walsh,20,BOS,PF,52,1,7.8,0.6,1.6,36.1,0.3,1.1,27.3,0.3,0.5,53.6,45.2,0.1,0.2,58.3,0.4,0.9,1.3,0.4,0.2,0.2,0.3,0.6,1.6,,1.7000000000000006
526,Phillip Wheeler,22,PHI,PF,5,0,8.8,0.6,4.2,14.3,0.0,2.0,0.0,0.6,2.2,27.3,14.3,0.4,0.4,10.0,0.4,1.2,1.6,0.4,0.2,0.4,0.2,0.2,1.6,,0.20000000000000018
527,Sidy Cissoko,20,2TM,SF,22,0,5.2,0.6,1.4,43.3,0.1,0.6,23.1,0.5,0.8,58.8,48.3,0.1,0.4,33.300000000000004,0.4,0.6,1.0,0.7,0.1,0.0,0.5,0.5,1.5,,1.2000000000000006
527,Sidy Cissoko,20,SAS,SF,17,0,3.2,0.5,1.1,50.0,0.2,0.4,42.9,0.4,0.6,54.50000000000001,58.3,0.1,0.4,16.7,0.2,0.4,0.6,0.4,0.1,0.0,0.1,0.4,1.3,,0.9999999999999998
527,Sidy Cissoko,20,POR,SF,5,0,12.0,0.8,2.4,33.300000000000004,0.0,1.2,0.0,0.8,1.2,66.7,33.300000000000004,0.4,0.6,66.7,1.0,1.2,2.2,1.8,0.2,0.2,1.8,0.8,2.0,,2.0
528,Jazian Gortman,21,DAL,PG,16,0,3.6,0.6,1.4,39.1,0.3,0.7,36.4,0.3,0.8,41.7,47.8,0.1,0.3,50.0,0.1,0.3,0.3,0.4,0.1,0.1,0.3,0.6,1.5,,0.5000000000000007
529,Kevin McCullar Jr.,23,NYK,SF,4,0,7.3,0.5,1.8,28.6,0.0,0.3,0.0,0.5,1.5,33.300000000000004,28.6,0.5,0.5,10.0,0.0,2.0,2.0,0.5,0.3,0.3,0.0,1.5,1.5,,1.7999999999999998
530,Leonard Miller,21,MIN,SF,13,0,2.5,0.5,1.2,40.0,0.0,0.4,0.0,0.5,0.8,60.0,40.0,0.6,0.6,10.0,0.2,0.6,0.8,0.0,0.2,0.1,0.2,0.2,1.5,,1.5
531,Quincy Olivari,23,LAL,PG,2,0,5.0,0.5,2.5,20.0,0.5,2.5,20.0,0.0,0.0,,30.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.5,,-0.5
532,Matt Ryan,27,NYK,SF,19,0,3.6,0.5,1.6,32.300000000000004,0.3,1.0,31.6,0.2,0.6,33.300000000000004,41.9,0.1,0.1,10.0,0.0,0.4,0.4,0.2,0.1,0.0,0.2,0.1,1.5,,0.8
533,Jacob Toppin,24,2TM,SF,17,0,4.5,0.5,1.3,40.9,0.3,0.6,50.0,0.2,0.7,33.300000000000004,52.3,0.0,0.0,,0.2,0.7,0.9,0.4,0.1,0.0,0.2,0.2,1.4,,1.5999999999999996
533,Jacob Toppin,24,NYK,SF,16,0,3.1,0.2,0.6,30.0,0.0,0.1,0.0,0.2,0.5,37.5,30.0,0.0,0.0,,0.1,0.6,0.7,0.3,0.1,0.0,0.1,0.2,0.4,,0.8000000000000003
533,Jacob Toppin,24,ATL,SF,1,0,27.0,6.0,12.0,50.0,5.0,8.0,62.5,1.0,4.0,25.0,70.8,0.0,0.0,,1.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,17.0,,16.0
534,Cam Christie,19,LAC,SG,13,0,4.5,0.5,1.8,29.2,0.2,1.0,15.4,0.4,0.8,45.5,33.300000000000004,0.2,0.3,50.0,0.2,0.7,0.9,0.5,0.4,0.1,0.2,0.3,1.4,,1.4
535,Chris Livingston,21,MIL,SF,21,1,5.0,0.4,1.3,33.300000000000004,0.0,0.4,0.0,0.4,0.9,47.4,33.300000000000004,0.6,0.8,75.0,0.5,1.2,1.7,0.2,0.2,0.0,0.3,0.4,1.4,,1.6999999999999997
536,Trey Alexander,21,DEN,SG,24,0,4.9,0.5,1.7,31.7,0.1,0.7,17.599999999999998,0.4,1.0,41.7,35.4,0.1,0.2,75.0,0.0,0.5,0.5,0.5,0.1,0.0,0.2,0.4,1.3,,0.4999999999999998
537,Spencer Jones,23,DEN,SF,20,0,6.3,0.6,1.7,32.4,0.1,0.9,5.9,0.5,0.9,58.8,33.800000000000004,0.2,0.2,10.0,0.4,0.5,0.9,0.3,0.3,0.3,0.3,0.9,1.3,,0.7999999999999998
538,Skal Labissière,28,SAC,PF,4,0,3.0,0.5,1.0,50.0,0.3,0.3,10.0,0.3,0.8,33.300000000000004,62.5,0.0,0.0,,0.3,0.5,0.8,0.3,0.0,0.0,0.0,0.3,1.3,,1.5999999999999999
539,Jalen Bridges,23,PHO,SF,8,0,3.8,0.3,0.9,28.6,0.3,0.9,28.6,0.0,0.0,,42.9,0.4,0.5,75.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1.1,,0.3999999999999999
540,Yuri Collins,23,GSW,PG,2,0,8.0,0.5,1.5,33.300000000000004,0.0,0.0,,0.5,1.5,33.300000000000004,33.300000000000004,0.0,0.0,,1.0,0.5,1.5,2.0,1.0,0.0,0.0,2.5,1.0,,2.0
541,Daniss Jenkins,23,DET,PG,7,0,3.3,0.4,1.4,30.0,0.1,1.0,14.3,0.3,0.4,66.7,35.0,0.0,0.3,0.0,0.0,0.3,0.3,0.4,0.0,0.0,0.1,0.3,1.0,,2.220446049250313e-16
542,Braxton Key,27,GSW,SF,3,0,3.7,0.0,1.3,0.0,0.0,0.3,0.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,0.3,0.3,0.7,0.0,0.7,0.0,0.3,0.0,1.0,,-0.20000000000000018
543,Bryce McGowens,22,POR,SG,13,0,2.5,0.3,1.1,28.6,0.0,0.3,0.0,0.3,0.8,40.0,28.6,0.4,0.5,83.3,0.2,0.1,0.2,0.2,0.1,0.0,0.3,0.2,1.0,,0.10000000000000009
544,Xavier Tillman Sr.,26,BOS,C,33,2,7.0,0.4,1.6,24.5,0.2,1.0,15.6,0.2,0.6,38.1,29.2,0.1,0.1,75.0,0.3,1.0,1.3,0.2,0.3,0.2,0.4,0.5,1.0,,0.8999999999999999
545,Luke Travers,23,CLE,SG,12,0,7.3,0.4,1.7,25.0,0.0,0.8,0.0,0.4,0.9,45.5,25.0,0.2,0.2,10.0,0.7,1.0,1.7,0.7,0.1,0.1,0.7,0.5,1.0,,1.1000000000000005
546,Isaiah Crawford,23,SAC,SF,15,0,3.1,0.3,0.7,45.5,0.1,0.3,20.0,0.3,0.4,66.7,50.0,0.1,0.3,50.0,0.1,0.5,0.5,0.1,0.1,0.1,0.1,0.1,0.9,,0.9000000000000002
547,Justin Minaya,25,POR,SF,19,0,5.3,0.4,1.1,38.1,0.1,0.5,20.0,0.3,0.6,54.50000000000001,42.9,0.0,0.1,0.0,0.3,0.3,0.5,0.4,0.3,0.1,0.3,0.6,0.9,,0.49999999999999956
548,Anton Watson,24,NYK,SF,9,0,2.4,0.4,1.0,44.4,0.0,0.1,0.0,0.4,0.9,50.0,44.4,0.0,0.0,,0.1,0.2,0.3,0.2,0.1,0.0,0.2,0.3,0.9,,0.3999999999999999
549,D.J. Carton,24,TOR,SG,4,0,8.3,0.3,1.8,14.3,0.0,0.8,0.0,0.3,1.0,25.0,14.3,0.3,0.3,10.0,0.0,1.0,1.0,0.8,0.5,0.0,1.0,0.3,0.8,,0.30000000000000027
550,PJ Dozier,28,MIN,SG,9,0,3.9,0.2,0.3,66.7,0.2,0.3,66.7,0.0,0.0,,100000.0,0.1,0.7,16.7,0.1,0.4,0.6,0.6,0.1,0.0,0.1,0.3,0.8,,1.0
551,Joe Ingles,37,MIN,SF,19,1,6.0,0.3,1.2,26.1,0.2,0.8,20.0,0.2,0.4,37.5,32.6,0.0,0.0,,0.1,0.5,0.6,1.2,0.1,0.0,0.5,0.6,0.8,,0.6999999999999997
552,Harrison Ingram,22,SAS,SF,5,0,7.0,0.4,0.8,50.0,0.0,0.2,0.0,0.4,0.6,66.7,50.0,0.0,0.0,,0.4,1.4,1.8,0.6,0.6,0.0,0.2,0.4,0.8,,2.8000000000000003
553,Ulrich Chomche,19,TOR,PF,7,0,4.6,0.3,0.7,40.0,0.0,0.0,,0.3,0.7,40.0,40.0,0.1,0.3,50.0,0.6,0.6,1.1,0.3,0.0,0.1,0.3,0.7,0.7,,0.6000000000000003
554,James Johnson,37,IND,PF,12,0,3.1,0.3,0.9,36.4,0.0,0.3,0.0,0.3,0.7,50.0,36.4,0.0,0.1,0.0,0.0,0.5,0.5,0.3,0.0,0.2,0.3,0.4,0.7,,0.2999999999999998
555,Liam Robbins,25,MIL,C,13,0,4.4,0.2,0.6,25.0,0.0,0.2,0.0,0.2,0.5,33.300000000000004,25.0,0.4,0.8,50.0,0.5,0.4,0.9,0.2,0.2,0.2,0.5,0.7,0.7,,0.20000000000000018
556,Stanley Umude,25,MIL,SG,22,0,3.9,0.2,1.2,19.2,0.1,0.7,20.0,0.1,0.5,18.2,25.0,0.1,0.2,50.0,0.2,0.6,0.8,0.2,0.1,0.3,0.1,0.4,0.7,,0.5
557,Cui Yongxi,21,BRK,SG,5,0,2.0,0.2,1.4,14.3,0.0,0.6,0.0,0.2,0.8,25.0,14.3,0.2,0.4,50.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,,-0.3999999999999999
558,Tristen Newton,23,2TM,SG,8,0,2.0,0.1,1.0,12.5,0.0,0.4,0.0,0.1,0.6,20.0,12.5,0.1,0.1,10.0,0.3,0.3,0.5,0.3,0.1,0.0,0.3,0.5,0.4,,-0.40000000000000013
558,Tristen Newton,23,IND,SG,5,0,1.6,0.2,1.2,16.7,0.0,0.6,0.0,0.2,0.6,33.300000000000004,16.7,0.2,0.2,10.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.4,0.6,,-0.8
558,Tristen Newton,23,MIN,SG,3,0,2.7,0.0,0.7,0.0,0.0,0.0,,0.0,0.7,0.0,0.0,0.0,0.0,,0.7,0.7,1.3,0.3,0.3,0.0,0.3,0.7,0.0,,0.20000000000000018
559,Malevy Leons,25,OKC,SF,6,0,3.5,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.3,0.7,50.0,0.2,0.3,0.5,0.2,0.0,0.0,0.2,0.7,0.3,,-0.5999999999999999
560,Daishen Nix,22,MIN,PG,3,0,4.3,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.7,50.0,0.0,1.3,1.3,1.0,0.0,0.0,1.3,0.3,0.3,,0.2999999999999998
561,Terence Davis,27,SAC,SG,1,0,8.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
562,Jesse Edwards,24,MIN,C,2,0,2.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,,-0.5
563,Mac McClung,26,ORL,SG,2,0,5.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,1.5,0.0,0.0,0.0,1.0,0.0,,0.0
564,Jalen McDaniels,27,WAS,SF,4,0,1.8,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,,0.6
565,Riley Minix,24,SAS,SF,1,0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
566,Jahlil Okafor,29,IND,C,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,2.0
567,Zyon Pullin,23,MEM,SG,3,0,1.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.3
568,Isaiah Stevens,24,MIA,PG,3,0,2.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.7,0.7,0.0,0.3,0.0,0.0,0.0,0.0,,0.30000000000000004
569,Terry Taylor,25,SAC,PF,3,0,2.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,,0.3,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,,0.7
